LidID;Nafn;Radnumer;LidaTegundID;SyndarLid;Timastimpill;SyndarlidID
1828;Freyjur a;NULL;39;0;2004-11-03 11:02:55.313;NULL
1829;Freyjur b;NULL;39;0;2004-11-03 11:08:52.970;NULL
1830;Fylkir;NULL;38;0;2004-11-03 11:16:51.470;NULL
1831;KA b;NULL;39;0;2004-11-03 11:20:48.847;NULL
1833;KA b;NULL;38;0;2004-11-03 11:21:59.720;NULL
1834;Laugdælir;NULL;38;0;2004-11-03 11:34:41.297;NULL
1837;Völsungur a;NULL;39;0;2004-11-03 11:49:47.377;NULL
1838;Völsungur b;NULL;39;0;2004-11-03 11:51:33.940;NULL
1839;Völsungur;NULL;38;0;2004-11-03 11:53:14.203;NULL
1840;Þróttur R b;NULL;39;0;2004-11-03 11:56:25.267;NULL
1841;Þróttur R b;NULL;38;0;2004-11-03 11:58:05.580;NULL
1842;Þróttur R c;NULL;38;0;2004-11-03 11:58:40.343;NULL
1843;Þróttur N b;NULL;39;0;2004-11-03 12:02:29.063;NULL
1860;Víkingur/Grundarfjörður;NULL;33;0;2004-11-15 21:30:43.183;NULL
1865;Víkingur/UMFG;NULL;33;0;2004-11-16 10:57:21.250;NULL
1866;Víkingur/UMFG;NULL;39;0;2004-11-17 14:35:51.590;NULL
1867;Hyrnan;NULL;38;0;2004-11-17 21:39:55.917;NULL
1868;Þingeyingar;NULL;38;0;2004-11-17 23:24:44.963;NULL
1953;BB - Blakfélagið Björgvin;NULL;22;0;2004-12-30 21:29:54.307;NULL
1954;Stjarnan;NULL;20;0;2004-12-30 21:33:34.243;NULL
1955;Grótta;NULL;21;0;2005-01-04 17:50:34.823;NULL
1956;Thule;NULL;38;0;2005-01-05 13:42:37.167;NULL
2058;Laugdælir;NULL;21;0;2005-01-25 09:56:47.900;NULL
2059;Sindri;NULL;39;0;2005-01-27 08:38:52.150;NULL
2060;Sindri a;NULL;21;0;2005-01-27 12:39:51.197;NULL
2069;Reynir A;NULL;39;0;2005-02-02 21:52:53.697;NULL
2070;UMFÁ;NULL;39;0;2005-02-13 23:31:25.650;NULL
2071;Laugdælur;NULL;39;0;2005-02-15 09:42:20.090;NULL
2072;Snæfell;NULL;39;0;2005-02-16 22:41:46.650;NULL
2085;ÍBR;NULL;38;0;2005-02-23 18:30:28.603;NULL
2086;Þróttur R 1.flokkur;NULL;39;0;2005-02-24 15:21:26.790;NULL
2087;UMFTb;NULL;39;0;2005-02-27 17:48:43.480;NULL
2088;ÍKÍ;NULL;39;0;2005-03-01 20:41:53.230;NULL
2089;HK B;NULL;21;0;2005-03-02 09:09:56.620;NULL
2130;KMK-A;NULL;39;0;2005-03-11 15:23:18.887;NULL
2131;KMK-B;NULL;39;0;2005-03-11 15:24:45.620;NULL
2132;Blaklið Dóru Hjösss;NULL;21;0;2005-03-14 13:55:16.400;NULL
2133;Bjarg;NULL;23;0;2005-03-16 11:33:26.713;NULL
2184;FedEx;NULL;20;0;2005-03-17 07:49:07.743;NULL
2185;Neisti Djúpavogi;NULL;21;0;2005-03-17 14:43:23.073;NULL
2216;Hyrnan 1;NULL;20;0;2005-03-21 10:52:52.823;NULL
2217;Hyrnan 2;NULL;20;0;2005-03-21 10:55:52.730;NULL
2218;Súlur 1;NULL;21;0;2005-03-21 10:57:13.120;NULL
2219;Súlur 2;NULL;21;0;2005-03-21 10:58:07.853;NULL
2220;Start-x;NULL;21;0;2005-03-27 14:20:04.013;NULL
2221;UMF Reynir;NULL;39;0;2005-03-28 15:02:53.450;NULL
2224;UMF Reynir;1;39;0;2005-03-28 15:05:38.327;NULL
2226;noname;NULL;39;0;2005-03-29 13:50:35.093;NULL
2227;no name;NULL;21;0;2005-03-29 14:00:45.840;NULL
2228;NO NAME NR 2;NULL;20;0;2005-03-29 17:36:17.577;NULL
2229;NO NAME NR 2;NULL;21;0;2005-03-29 17:37:14.670;NULL
2238;N0 NAME;NULL;21;0;2005-04-03 20:19:20.763;NULL
2239;Ungmennafélag Laugdæla;NULL;21;0;2005-04-04 15:25:25.700;NULL
2240;Fjarðabyggð;NULL;21;0;2005-04-04 18:03:47.937;NULL
2241;Þróttur N 3;NULL;20;0;2005-04-04 21:11:12.217;NULL
2242;Röstin b;NULL;21;0;2005-04-04 22:01:20.480;NULL
2243;Hrafnkell Freysgoði;NULL;21;0;2005-04-05 18:10:26.280;NULL
2244;Eik-úr;NULL;23;0;2005-04-07 13:07:51.233;NULL
2245;HK A;NULL;21;0;2005-04-08 10:04:53.890;NULL
2255;KA C;NULL;20;0;2005-04-11 09:58:27.250;NULL
2256;MÍR;NULL;20;0;2005-04-11 13:58:25.013;NULL
2263;Stjörnur Péturs;NULL;20;0;2005-04-12 12:17:26.997;NULL
2310;KA guttar;NULL;20;0;2005-04-12 13:39:03.890;NULL
2341;Einar&Brynjar;NULL;44;0;2005-06-22 07:07:23.030;NULL
2342;Háin;NULL;46;0;2005-06-22 09:19:02.530;NULL
2343;Jón & Kalli;NULL;44;0;2005-06-22 09:36:44.060;NULL
2344;Emil&Óli Heimir;3;44;0;2005-06-22 12:29:09.763;NULL
2345;Gaui&Eiki;NULL;44;0;2005-06-22 12:38:27.373;NULL
2346;Eiki&Gaui;NULL;44;0;2005-06-22 12:41:00.920;NULL
2347;Fram;NULL;44;0;2005-06-22 13:28:36.500;NULL
2348;FC United;4;45;0;2005-06-22 21:59:42.920;NULL
2349;Sólstrandargæjarnir;1;45;0;2005-06-22 23:30:04.077;NULL
2350;Sólstrandargæjarnir;3;45;0;2005-06-22 23:30:15.670;NULL
2355;Sólstrandargæjarnir;7;45;0;2005-06-22 23:30:55.327;NULL
2356;BIDA;NULL;46;0;2005-06-23 13:16:52.873;NULL
2357;YO-MAMA;3;45;0;2005-06-23 23:14:50.640;NULL
2358;Styrkur;NULL;44;0;2005-06-29 10:08:37.793;NULL
2359;Thule;NULL;39;0;2005-07-01 16:20:35.373;NULL
2360;Þórey og Gása;NULL;46;0;2005-07-01 20:50:15.577;NULL
2361;Einstaklingar Haustm.Fylkis;NULL;40;0;2005-08-23 13:26:01.420;NULL
2362;B Utd. +;NULL;40;0;2005-09-06 13:15:13.450;NULL
2363;B Utd. ++;NULL;40;0;2005-09-06 13:19:33.140;NULL
2364;NATO A;NULL;40;0;2005-09-07 09:08:17.077;NULL
2365;NATO B;NULL;40;0;2005-09-07 09:14:49.843;NULL
2413;Þróttur B;NULL;21;0;2005-10-17 17:01:12.997;NULL
2414;UMFG-C;NULL;33;0;2005-11-08 14:29:47.500;NULL
2415;Eik-Bland;NULL;21;0;2005-11-22 18:43:25.000;NULL
2416;KA-Freyjur;NULL;39;0;2005-11-23 20:13:56.297;NULL
2417;KA-Freyjur -a;NULL;39;0;2005-11-23 20:14:25.653;NULL
2418;Plat;NULL;38;0;2005-11-24 12:57:03.593;NULL
2419;Plat A;NULL;39;0;2005-11-24 12:58:28.873;NULL
2420;Plat B;NULL;39;0;2005-11-24 12:59:18.140;NULL
2448;Sputnik;NULL;38;0;2006-01-05 23:45:01.543;NULL
2449;"A1                                      ";NULL;21;1;2006-01-06 16:47:13.670;2449
2450;"B1                                      ";NULL;21;1;2006-01-06 16:47:13.687;2450
2451;"A2                                      ";NULL;21;1;2006-01-06 16:47:13.700;2451
2452;"B2                                      ";NULL;21;1;2006-01-06 16:47:13.700;2452
2453;"A3                                      ";NULL;21;1;2006-01-06 16:47:13.700;2453
2454;"B3                                      ";NULL;21;1;2006-01-06 16:47:13.717;2454
2455;Afturelding;NULL;33;0;2006-01-08 14:02:20.437;NULL
2456;HK - 3.flokkur KK;NULL;39;0;2006-01-09 20:30:26.310;NULL
2457;HK 2. flokkur drengja;NULL;38;0;2006-01-09 21:07:31.560;NULL
2458;hk;NULL;35;0;2006-01-10 16:45:38.903;NULL
2459;Marel;NULL;20;0;2006-01-10 18:21:53.763;NULL
2504;Álftanes;NULL;39;0;2006-02-02 15:34:17.077;NULL
2505;Snörtur FC;8;38;0;2006-02-07 22:33:44.810;NULL
2506;Drama;NULL;23;0;2006-02-08 11:34:49.437;NULL
2507;Drama1;NULL;23;0;2006-02-08 11:35:03.857;NULL
2508;Drama2;NULL;21;0;2006-02-08 11:45:19.390;NULL
2578;Oðinn;NULL;20;0;2006-02-14 10:17:24.640;NULL
2579;Leiknir Fáskrúðsfirði;NULL;21;0;2006-02-22 15:20:58.013;NULL
2580;Smassararnir;NULL;38;0;2006-02-24 19:40:43.373;NULL
2655;NATO Men;NULL;38;0;2006-03-20 14:18:53.420;NULL
